11:25:19:714,38.6292,43.0274,89.8229
11:25:19:754,38.7632,43.1443,90.1549
11:25:19:794,38.3026,42.7935,89.3923
11:25:19:834,38.3514,42.7199,89.2136
11:25:19:874,38.4043,42.8466,89.388
11:25:19:914,38.5611,42.9887,89.7261
11:25:19:954,38.5896,42.9883,89.6801
11:25:19:994,38.4113,42.6804,89.5048
11:25:20:034,38.3211,42.6609,89.3723
11:25:20:074,38.8651,42.9987,90.3419
11:25:20:114,38.4881,42.7021,89.7439
11:25:20:154,38.3776,42.5481,89.3125
11:25:20:194,38.5449,42.6068,89.6068
11:25:20:234,38.7052,42.7763,90.0212
11:25:20:274,38.7922,42.8577,90.3589
11:25:20:314,38.5672,42.6622,89.9719
11:25:20:354,38.7158,42.7264,89.9913
11:25:20:394,38.4252,42.5121,89.488
11:25:20:434,38.2519,42.4012,89.1206
11:25:20:474,38.2992,42.4363,88.8099
11:25:20:514,38.408,42.5217,89.4328
11:25:20:554,38.032,42.3209,88.9835
11:25:20:594,38.3699,42.5844,89.4532
11:25:20:634,38.4959,42.6309,89.4313
11:25:20:674,38.3509,42.6148,89.0928
11:25:20:714,38.7192,42.9286,89.952
11:25:20:754,38.4905,42.6921,89.4147
11:25:20:794,38.4316,42.663,89.1332
11:25:20:834,38.0746,42.4884,88.6396
11:25:20:874,38.9361,43.2305,90.3787
11:25:20:914,38.4707,42.7824,89.0839
11:25:20:954,38.3631,42.5416,88.6251
11:25:20:994,38.6241,42.9165,89.5205
11:25:21:034,38.3531,42.661,89.3139
11:25:21:074,38.5084,42.7068,89.3813
11:25:21:114,38.4843,42.6181,89.2525
11:25:21:154,38.3853,42.4455,88.9121
11:25:21:194,38.3331,42.3838,89.0829
11:25:21:234,38.5077,42.6301,89.4961
11:25:21:274,38.3527,42.4422,89.174
11:25:21:314,38.4635,42.4735,89.1679
11:25:21:354,38.2731,42.3976,89.1257
11:25:21:394,38.6354,42.6467,89.8158
11:25:21:434,38.3555,42.371,88.8057
11:25:21:474,38.1956,42.2078,88.3339
11:25:21:514,37.8108,41.9881,87.8693
11:25:21:554,38.1627,42.2321,88.3018
11:25:21:594,38.1739,42.2591,88.6017
11:25:21:634,38.0115,42.0719,88.0936
11:25:21:674,38.198,42.2569,88.2546
11:25:21:714,37.9866,42.0807,88.1533
11:25:21:754,38.5443,42.6196,89.3387
11:25:21:794,38.0773,42.138,88.1093
11:25:21:834,38.2955,42.3562,88.5136
11:25:21:874,37.9608,42.181,87.8403
11:25:21:914,38.1735,42.4289,88.4533
11:25:21:954,38.5726,42.6371,89.047
11:25:21:994,38.6275,42.779,89.3261
11:25:22:035,38.4723,42.5063,88.8378
11:25:22:074,38.4967,42.5069,88.7906
11:25:22:114,38.6294,42.654,89.1752
11:25:22:154,38.6334,42.5002,89.0448
11:25:22:194,38.3734,42.3407,88.9277
11:25:22:234,37.9729,42.0195,88.1278
11:25:22:274,38.5259,42.459,89.2593
11:25:22:314,38.1844,42.1414,88.3988
11:25:22:354,38.4302,42.4523,89.2463
11:25:22:394,38.3776,42.1894,88.4203
11:25:22:434,38.3778,42.2954,88.9193
11:25:22:474,38.5058,42.4001,89.1126
11:25:22:514,38.1563,42.1533,88.401
11:25:22:554,38.3757,42.4158,89.148
11:25:22:594,38.4584,42.3809,88.4809
11:25:22:634,38.0909,41.9313,87.6509
11:25:22:674,38.2238,42.1425,88.261
11:25:22:714,38.1104,42.2125,88.226
11:25:22:754,38.0466,42.163,88.0938
11:25:22:794,37.9658,41.9418,87.408
11:25:22:834,37.9766,42.0846,87.6734
11:25:22:874,38.1102,42.0251,87.6548
11:25:22:914,37.803,42.0036,87.3319
11:25:22:954,38.0076,42.036,87.567
11:25:22:994,38.0369,42.2206,87.6794
11:25:23:034,37.7993,41.881,86.9195
11:25:23:074,37.6866,41.8349,86.8333
11:25:23:114,37.829,41.7901,86.8348
11:25:23:154,38.1178,42.142,87.972
11:25:23:194,38.1688,42.0671,88.0545
11:25:23:234,37.9998,41.9079,87.5854
11:25:23:274,37.6497,41.5258,86.8002
11:25:23:314,37.8039,41.5623,86.9431
11:25:23:354,37.7528,41.5752,87.1406
11:25:23:394,37.2924,41.1864,86.4172
11:25:23:434,38.5802,42.427,89.0708
11:25:23:474,38.2008,42.0225,88.0605
11:25:23:514,37.8119,41.6443,87.4485
11:25:23:555,38.199,41.9533,88.104
11:25:23:594,38.4994,42.3169,88.9201
11:25:23:634,37.7436,41.5286,86.8703
11:25:23:674,37.9207,41.7469,87.5139
11:25:23:714,37.7023,41.5096,86.8795
11:25:23:754,37.3366,41.1896,85.8553
11:25:23:794,37.7837,41.6022,86.946
11:25:23:834,37.9678,41.9595,87.5564
11:25:23:874,37.7361,41.6527,86.9795
11:25:23:914,37.7659,41.6193,86.9106
11:25:23:954,37.6669,41.6062,86.65
11:25:23:994,37.6823,41.6394,86.4069
11:25:24:034,37.8791,41.8855,87.1053
11:25:24:074,37.6308,41.4904,85.9766
11:25:24:114,38.0496,41.9462,87.6116
11:25:24:154,37.52,41.3665,86.3598
11:25:24:194,37.5658,41.301,86.0104
11:25:24:234,38.1677,41.9041,87.6119
11:25:24:274,38.1373,41.8399,87.8758
11:25:24:314,37.715,41.2812,86.6237
11:25:24:354,37.9419,41.4745,87.2304
11:25:24:394,37.7525,41.2154,86.4964
11:25:24:434,37.993,41.5259,87.3644
11:25:24:474,37.8058,41.5072,87.3028
11:25:24:514,37.973,41.6026,87.4462
11:25:24:554,37.9115,41.4321,87.0251
11:25:24:594,37.8186,41.3599,86.9922
11:25:24:634,38.1978,41.7772,87.9105
11:25:24:674,37.6019,41.36,86.7029
11:25:24:714,38.3346,42.0235,88.239
11:25:24:754,38.1292,41.8077,87.8149
11:25:24:794,37.8402,41.5329,87.3148
11:25:24:834,37.8017,41.4943,87.187
11:25:24:874,37.812,41.4998,86.8868
11:25:24:914,37.7994,41.4481,86.7943
11:25:24:954,37.446,41.1349,85.927
11:25:24:994,37.6108,41.3116,86.3814
11:25:25:034,37.8622,41.46,86.6025
11:25:25:075,37.4817,41.1651,85.9976
11:25:25:114,38.1337,41.7763,87.7168
11:25:25:154,37.7621,41.2761,86.5238
11:25:25:194,37.5097,40.9346,85.7904
11:25:25:234,38.0116,41.5975,87.5948
11:25:25:274,37.5396,40.9855,86.0671
11:25:25:314,37.9319,41.3454,86.8667
11:25:25:354,37.3294,40.7342,85.4257
11:25:25:394,37.539,40.9311,85.6921
11:25:25:434,37.4048,40.9364,85.6227
11:25:25:474,37.4641,40.985,85.8578
11:25:25:514,37.3601,40.8772,85.8859
11:25:25:554,37.4336,40.8969,85.563
11:25:25:594,37.8366,41.259,86.4047
11:25:25:634,37.5547,40.902,85.5714
11:25:25:674,37.734,41.1296,86.1516
11:25:25:714,38.195,41.6969,87.2326
11:25:25:754,37.746,41.1988,86.3512
11:25:25:794,37.9547,41.4507,86.5291
11:25:25:834,38.0143,41.517,86.6958
11:25:25:874,38.011,41.4932,86.4626
11:25:25:914,38.0053,41.5433,86.4467
11:25:25:954,37.6984,41.1743,85.6341
11:25:25:994,37.7714,41.2074,85.776
11:25:26:034,38.0769,41.4667,86.4969
11:25:26:074,37.899,41.2897,86.0912
11:25:26:114,37.6256,40.9428,85.1578
11:25:26:154,37.5068,40.9224,85.2495
11:25:26:194,37.5162,40.9375,85.6577
11:25:26:234,37.7526,41.0779,86.0597
11:25:26:274,37.4426,40.7739,85.3196
11:25:26:314,37.5516,40.9251,85.6111
11:25:26:354,37.5348,40.7434,85.2963
11:25:26:394,37.6157,40.9003,85.6035
11:25:26:434,37.5278,40.9095,85.3447
11:25:26:474,37.6599,41.0168,85.5406
11:25:26:514,37.7971,41.1461,85.7506
11:25:26:554,37.9947,41.2977,86.3056
11:25:26:594,37.6527,41.0037,85.6206
11:25:26:634,37.8611,41.196,85.4385
11:25:26:674,37.7483,41.2544,85.7203
11:25:26:714,37.8493,41.3297,85.7316
11:25:26:754,37.711,41.1652,84.9882
11:25:26:794,37.5949,41.0719,84.72
11:25:26:834,38.1049,41.6411,86.2455
11:25:26:874,37.9732,41.5698,85.8927
11:25:26:914,37.7102,41.1833,85.6705
11:25:26:954,37.7189,41.1752,85.3814
11:25:26:994,37.8958,41.2903,85.9663
11:25:27:034,37.8886,41.2743,86.0541
11:25:27:074,37.7088,41.1283,85.4569
11:25:27:114,37.2948,40.7675,84.6193
11:25:27:154,37.6996,41.1641,85.8171
11:25:27:194,37.7113,41.135,85.771
11:25:27:234,37.4917,40.9464,85.178
11:25:27:274,37.5097,41.0178,85.3643
11:25:27:314,37.8725,41.2824,85.9518
11:25:27:354,37.7488,41.257,85.8544
11:25:27:394,37.5921,41.1322,85.4495
11:25:27:434,37.652,41.2402,85.6125
11:25:27:474,37.5001,41.0772,85.2093
11:25:27:514,37.7786,41.3652,85.9221
11:25:27:554,37.8267,41.4058,85.9399
11:25:27:594,37.498,41.0395,85.0112
11:25:27:634,37.4875,41.1285,85.5025
11:25:27:674,37.2728,40.8608,84.6522
11:25:27:714,37.7676,41.3193,85.5041
11:25:27:754,37.5413,41.1921,85.5183
11:25:27:794,37.6892,41.3906,85.7101
11:25:27:834,37.6713,41.1448,85.4133
11:25:27:874,37.4927,41.1668,85.2808
11:25:27:914,37.7516,41.2218,86.0044
11:25:27:954,37.5286,41.1602,85.727
11:25:27:994,37.4193,40.971,85.2902
11:25:28:034,37.6029,41.0435,85.3643
11:25:28:075,37.8565,41.3187,86.1177
11:25:28:114,37.42,40.9692,85.2593
11:25:28:154,37.7024,41.2014,85.5262
11:25:28:194,37.4719,41.0095,85.0576
11:25:28:234,37.4992,41.0606,84.752
11:25:28:274,37.7447,41.3234,85.7306
11:25:28:314,37.6682,41.3612,85.5392
11:25:28:354,38.067,41.7475,86.3233
11:25:28:394,37.7599,41.4816,85.5807
11:25:28:434,37.9884,41.6287,86.2002
11:25:28:474,38.0792,41.8444,86.4497
11:25:28:514,37.736,41.5149,85.8563
11:25:28:554,37.927,41.666,85.937
11:25:28:594,38.0458,41.7616,86.5296
11:25:28:634,38.3766,42.0543,87.1758
11:25:28:674,38.2704,41.9325,86.9666
11:25:28:714,38.1147,41.7062,86.4444
11:25:28:754,38.2728,41.9333,86.895
11:25:28:794,37.9836,41.5166,85.826
11:25:28:834,37.7043,41.3601,85.7894
11:25:28:874,37.9286,41.5509,86.1335
11:25:28:914,37.8026,41.3141,85.6427
11:25:28:954,37.9503,41.4719,86.0713
11:25:28:994,37.8343,41.4251,85.6028
11:25:29:034,37.9058,41.4318,85.9845
11:25:29:074,37.9558,41.6362,86.3624
11:25:29:114,37.9109,41.5471,85.69
11:25:29:154,37.9229,41.5586,86.049
11:25:29:194,38.0082,41.6418,86.0755
11:25:29:234,38.1741,41.8075,86.5152
11:25:29:274,38.5023,42.129,87.1749
11:25:29:314,38.0625,41.7156,86.1671
11:25:29:354,38.2154,41.8981,86.5189
11:25:29:394,38.0364,41.7496,86.0604
11:25:29:434,38.4383,42.0345,86.8937
11:25:29:474,38.0473,41.8337,86.3121
11:25:29:514,38.2449,41.9541,86.3529
11:25:29:554,38.3162,42.1419,86.8079
11:25:29:595,38.2058,41.9749,86.3011
11:25:29:634,38.1916,41.9003,86.0129
11:25:29:674,38.1572,41.8495,86.4793
11:25:29:714,38.0189,41.7746,86.2041
11:25:29:754,38.278,41.9083,86.8336
11:25:29:794,38.0194,41.6491,86.0415
11:25:29:834,38.2719,41.9347,86.5973
11:25:29:874,38.2238,41.7628,86.2808
11:25:29:914,38.18,41.6469,86.1419
11:25:29:954,37.9928,41.5011,85.686
11:25:29:994,37.485,41.1154,85.1001
11:25:30:034,38.0407,41.5537,86.2245
11:25:30:074,38.1317,41.7459,86.473
11:25:30:114,38.2713,41.7635,86.7421
11:25:30:154,38.0512,41.5879,85.9793
11:25:30:194,37.8865,41.3813,85.5723
11:25:30:234,38.1434,41.7112,86.5623
11:25:30:274,38.4675,42.0094,87.0868
11:25:30:314,38.1297,41.7037,86.0699
11:25:30:354,38.1073,41.6345,86.2453
11:25:30:394,37.8422,41.4797,85.5522
11:25:30:434,38.083,41.8031,86.1693
11:25:30:474,37.7155,41.4447,85.1546
11:25:30:514,38.3002,41.9708,86.7438
11:25:30:554,38.191,41.9339,86.505
11:25:30:594,38.0478,41.8786,86.1175
11:25:30:634,38.0494,41.9526,86.4657
11:25:30:674,38.2607,41.9422,86.1929
11:25:30:714,38.3156,42.1249,86.722
11:25:30:754,37.8154,41.7092,85.7575
11:25:30:794,38.3672,42.0336,86.9288
11:25:30:834,38.0675,41.8299,86.5092
11:25:30:874,38.3528,41.9099,86.8378
11:25:30:914,38.401,41.8837,86.8585
11:25:30:954,38.1667,41.7354,86.5711
11:25:30:994,38.0083,41.5684,86.1562
11:25:31:034,38.2385,41.6697,86.8358
11:25:31:074,38.1755,41.5093,86.3839
11:25:31:115,38.3028,41.7476,86.8743
11:25:31:154,38.4443,41.8903,87.321
11:25:31:194,38.589,42.1434,87.9568
11:25:31:234,37.8727,41.3677,86.0443
11:25:31:274,38.1712,41.7052,87.1013
11:25:31:314,37.9146,41.4525,86.021
11:25:31:354,38.1823,41.6847,86.7555
11:25:31:394,38.2118,41.7509,87.0838
11:25:31:434,38.3411,41.8806,87.0153
11:25:31:474,38.3621,41.9966,87.256
11:25:31:514,38.3968,41.9329,86.9836
11:25:31:554,38.032,41.7158,86.411
11:25:31:594,38.5105,42.0997,87.3944
11:25:31:634,38.3189,41.9254,86.9046
11:25:31:674,37.9062,41.6154,86.1994
11:25:31:714,38.2722,41.9598,87.3614
11:25:31:754,38.5553,42.0076,87.6007
11:25:31:794,38.1905,41.6862,86.9386
11:25:31:834,37.9893,41.4482,86.4785
11:25:31:874,38.2244,41.6742,87.0074
11:25:31:914,38.3465,41.857,87.5248
11:25:31:954,38.4115,41.865,87.4571
11:25:31:994,38.5815,41.9908,87.7801
11:25:32:034,38.2224,41.6828,87.2451
11:25:32:074,38.3793,41.7678,87.6076
11:25:32:114,38.1586,41.7244,87.0926
11:25:32:154,38.1329,41.7555,87.1348
11:25:32:194,38.5213,42.0035,87.9474
11:25:32:234,38.5893,42.1472,88.3946
11:25:32:274,38.4284,42.0752,87.864
11:25:32:314,38.64,42.189,88.2139
11:25:32:354,38.3179,41.9306,87.4798
11:25:32:394,38.6537,42.2956,88.2287
11:25:32:434,38.5321,42.1653,88.0844
11:25:32:474,38.2259,42.0806,87.6871
11:25:32:514,38.7421,42.5612,88.7396
11:25:32:554,38.4506,42.3845,88.4473
11:25:32:594,38.803,42.4859,88.6026
11:25:32:634,38.7492,42.4947,88.9361
11:25:32:674,38.6676,42.3601,89.0441
11:25:32:714,38.6629,42.2272,88.6094
11:25:32:754,38.5481,42.1797,88.6762
11:25:32:794,38.528,42.1716,88.9688
11:25:32:834,38.8284,42.3526,89.4229
11:25:32:874,38.2501,42.0065,88.2476
11:25:32:914,38.6099,42.1349,88.6157
11:25:32:954,38.2484,41.9,88.2803
11:25:32:994,38.9138,42.5292,89.6815
11:25:33:034,38.4979,42.2796,88.9111
11:25:33:074,39.0602,42.6587,90.2148
11:25:33:114,38.8596,42.5292,89.4483
11:25:33:154,38.9838,42.6096,89.8408
11:25:33:194,39.0599,42.7837,90.1103
11:25:33:234,38.859,42.622,89.4588
11:25:33:274,39.2651,43.0981,90.7503
11:25:33:314,38.9118,42.7079,89.6585
11:25:33:354,39.0558,43.0189,90.5221
11:25:33:394,38.901,42.8176,89.8485
11:25:33:434,38.9632,43.0294,90.1077
11:25:33:474,39.2269,43.2503,90.8392
11:25:33:514,39.1904,43.2557,90.7079
11:25:33:554,39.448,43.538,91.5446
11:25:33:594,39.0755,43.0717,90.6735
11:25:33:634,39.0852,43.0886,90.7459
11:25:33:674,39.1109,42.9873,90.2257
11:25:33:714,39.238,43.2332,91.3237
11:25:33:754,39.3112,43.1609,91.1837
11:25:33:794,38.9524,42.9911,90.4519
11:25:33:834,39.0317,43.0172,90.7485
11:25:33:874,39.0114,43.0543,90.9222
11:25:33:914,39.1899,43.2828,91.4939
11:25:33:954,39.3271,43.3999,91.8185
11:25:33:994,39.1611,43.2252,91.2037
11:25:34:034,39.4675,43.4892,92.0253
11:25:34:074,39.3492,43.5214,91.8691
11:25:34:115,39.4528,43.5418,91.6959
11:25:34:154,39.8793,43.936,92.8649
11:25:34:194,39.4974,43.6261,91.9735
11:25:34:234,39.7785,43.9495,92.7579
11:25:34:274,39.5697,43.8262,92.328
11:25:34:314,39.7397,44.0481,92.835
11:25:34:354,39.7703,44.0634,92.5726
11:25:34:394,39.4482,43.8826,92.0342
11:25:34:434,39.4876,44.0051,92.3254
11:25:34:474,39.7034,44.1297,92.7981
11:25:34:514,39.5967,44.0106,92.7638
11:25:34:554,39.6461,44.098,93.0003
11:25:34:594,39.7599,44.1966,93.2891
11:25:34:634,39.7032,44.056,92.8086
11:25:34:674,39.5144,44.0131,92.9537
11:25:34:714,40.0812,44.5383,94.1205
11:25:34:754,39.7698,44.29,93.353
11:25:34:794,39.5882,44.0408,93.0109
11:25:34:834,39.6988,44.1442,92.7269
11:25:34:874,39.6769,44.2656,93.2053
11:25:34:914,39.8022,44.5006,93.4804
11:25:34:954,39.7836,44.4453,93.3939
11:25:34:994,39.7679,44.4218,93.4092
11:25:35:034,39.8357,44.4515,93.2488
11:25:35:074,40.0311,44.7423,93.8678
11:25:35:114,39.9149,44.6183,93.504
11:25:35:154,39.8398,44.6586,93.3273
11:25:35:194,39.9333,44.7784,93.7735
11:25:35:234,39.9934,44.8001,93.5317
11:25:35:274,40.0534,45.0438,94.0801
11:25:35:314,40.0563,44.9812,93.8612
11:25:35:354,39.9922,45,93.8615
11:25:35:394,40.1426,45.1785,94.2978
11:25:35:434,39.653,44.7099,93.2038
11:25:35:474,40.1424,45.1195,94.3176
11:25:35:514,40.1346,45.0428,94.3807
11:25:35:554,40.1008,44.9497,94.2516
11:25:35:594,40.1826,45.1672,94.5828
11:25:35:635,40.1731,45.0875,94.6577
11:25:35:674,40.3934,45.3446,95.1924
11:25:35:714,40.0924,45.0533,94.5133
11:25:35:754,39.9485,44.9197,94.3054
11:25:35:794,40.1578,45.1567,94.6387
